ID_FB,NUM_ETF,LIBELLE_ARTICLE,UNITE,DATE_RECEPTION,QUANTITE_RECEPTION,DATE_PREC,JOURS_CALENDAIRES,JOURS_TRAVAILLES,VITESSE_MOY_JOUR_M3,TYPE_VITESSE,VOL_REF,TYPE_CHANTIER,ANNEE,VOL_TOT_ANNUEL_M3,NB_CHANTIERS,debut,fin
FB230058145,NA,NA,NA,NA,NA,NA,NA,36.42857142857143,8.693725490196078,inter_chantier,316.7,Plaine,NA,NA,NA,NA,NA
FB230058480,NA,NA,NA,NA,NA,NA,NA,45.714285714285715,64.61874999999999,inter_chantier,2954,Plaine,NA,NA,NA,NA,NA
FB230059587,NA,NA,NA,NA,NA,NA,NA,102.85714285714286,7.534722222222222,inter_chantier,775,Plaine,NA,NA,NA,NA,NA
FB230060046,NA,NA,NA,NA,NA,NA,NA,5.714285714285714,48.1775,inter_chantier,275.3,Plaine,NA,NA,NA,NA,NA
FB230061085,NA,NA,NA,NA,NA,NA,NA,13.571428571428571,79.10088421052632,inter_chantier,1073.512,Plaine,NA,NA,NA,NA,NA
FB230061132,NA,NA,NA,NA,NA,NA,NA,25.714285714285715,121.55258888888888,inter_chantier,3125.638,Plaine,NA,NA,NA,NA,NA
FB230061921,NA,NA,NA,NA,NA,NA,NA,20.714285714285715,97.43855172413792,inter_chantier,2018.37,Plaine,NA,NA,NA,NA,NA
FB230062161,NA,NA,NA,NA,NA,NA,NA,60,27.213833333333334,inter_chantier,1632.83,Plaine,NA,NA,NA,NA,NA
FB230062234,NA,NA,NA,NA,NA,NA,NA,23.571428571428573,102.19999999999999,inter_chantier,2409,Plaine,NA,NA,NA,NA,NA
FB230062373,NA,NA,NA,NA,NA,NA,NA,26.428571428571427,6.357778378378378,inter_chantier,168.027,Plaine,NA,NA,NA,NA,NA
FB230062375,NA,NA,NA,NA,NA,NA,NA,26.428571428571427,7.420340540540542,inter_chantier,196.109,Plaine,NA,NA,NA,NA,NA
FB230063182,NA,NA,NA,NA,NA,NA,NA,85,15.826823529411765,inter_chantier,1345.28,Plaine,NA,NA,NA,NA,NA
FB230063271,NA,NA,NA,NA,NA,NA,NA,53.57142857142857,15.746453333333333,inter_chantier,843.56,Plaine,NA,NA,NA,NA,NA
FB230063596,NA,NA,NA,NA,NA,NA,NA,28.571428571428573,20.546749999999996,inter_chantier,587.05,Plaine,NA,NA,NA,NA,NA
FB230063988,NA,NA,NA,NA,NA,NA,NA,45.714285714285715,36.147125,inter_chantier,1652.44,Plaine,NA,NA,NA,NA,NA
FB230064897,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,315,inter_chantier,675,Montagne,NA,NA,NA,NA,NA
FB230065996,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,165.98399999999998,inter_chantier,592.8,Plaine,NA,NA,NA,NA,NA
FB230066128,NA,NA,NA,NA,NA,NA,NA,5.714285714285714,20.685,inter_chantier,118.2,Plaine,NA,NA,NA,NA,NA
FB230066946,NA,NA,NA,NA,NA,NA,NA,67.85714285714286,10.09349894736842,inter_chantier,684.916,Plaine,NA,NA,NA,NA,NA
FB230067430,NA,NA,NA,NA,NA,NA,NA,33.57142857142857,2.4360000000000004,inter_chantier,81.78,Plaine,NA,NA,NA,NA,NA
FB230067565,NA,NA,NA,NA,NA,NA,NA,26.428571428571427,9.208594594594596,inter_chantier,243.37,Plaine,NA,NA,NA,NA,NA
FB230067864,NA,NA,NA,NA,NA,NA,NA,17.857142857142858,7.279999999999999,inter_chantier,130,Plaine,NA,NA,NA,NA,NA
FB230068664,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,111.06666666666666,inter_chantier,238,Plaine,NA,NA,NA,NA,NA
FB230068674,NA,NA,NA,NA,NA,NA,NA,18.571428571428573,138.93923076923076,inter_chantier,2580.3,Plaine,NA,NA,NA,NA,NA
FB230068713,NA,NA,NA,NA,NA,NA,NA,50.714285714285715,9.399718309859155,inter_chantier,476.7,Plaine,NA,NA,NA,NA,NA
FB230068757,NA,NA,NA,NA,NA,NA,NA,42.142857142857146,13.653559322033896,inter_chantier,575.4,Plaine,NA,NA,NA,NA,NA
FB230069124,NA,NA,NA,NA,NA,NA,NA,25,26.336799999999997,inter_chantier,658.42,Plaine,NA,NA,NA,NA,NA
FB230069126,NA,NA,NA,NA,NA,NA,NA,55,11.953454545454546,inter_chantier,657.44,Plaine,NA,NA,NA,NA,NA
FB230069285,NA,NA,NA,NA,NA,NA,NA,12.142857142857142,28,inter_chantier,340,Plaine,NA,NA,NA,NA,NA
FB230070378,NA,NA,NA,NA,NA,NA,NA,34.285714285714285,223.9125,inter_chantier,7677,Montagne,NA,NA,NA,NA,NA
FB230071361,NA,NA,NA,NA,NA,NA,NA,12.857142857142858,85.57173333333334,inter_chantier,1100.208,Montagne,NA,NA,NA,NA,NA
FB230071365,NA,NA,NA,NA,NA,NA,NA,45.714285714285715,22.792,inter_chantier,1041.92,Plaine,NA,NA,NA,NA,NA
FB230071688,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,84.42,inter_chantier,301.5,Plaine,NA,NA,NA,NA,NA
FB230071775,NA,NA,NA,NA,NA,NA,NA,15,49.014,inter_chantier,735.21,Plaine,NA,NA,NA,NA,NA
FB230071785,NA,NA,NA,NA,NA,NA,NA,16.428571428571427,41.43391304347827,inter_chantier,680.7,Plaine,NA,NA,NA,NA,NA
FB230071891,NA,NA,NA,NA,NA,NA,NA,43.57142857142857,9.813540983606558,inter_chantier,427.59,Plaine,NA,NA,NA,NA,NA
FB230072351,NA,NA,NA,NA,NA,NA,NA,30.714285714285715,16.255953488372093,inter_chantier,499.29,Plaine,NA,NA,NA,NA,NA
FB230072373,NA,NA,NA,NA,NA,NA,NA,41.42857142857143,7.9816896551724135,inter_chantier,330.67,Plaine,NA,NA,NA,NA,NA
FB230072377,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,124.9612,inter_chantier,446.29,Plaine,NA,NA,NA,NA,NA
FB230075437,NA,NA,NA,NA,NA,NA,NA,52.142857142857146,5.983561643835616,inter_chantier,312,Plaine,NA,NA,NA,NA,NA
FB230075443,NA,NA,NA,NA,NA,NA,NA,18.571428571428573,21.00753846153846,inter_chantier,390.14,Plaine,NA,NA,NA,NA,NA
FB230076279,NA,NA,NA,NA,NA,NA,NA,17.857142857142858,17.89928,inter_chantier,319.63,Plaine,NA,NA,NA,NA,NA
FB240001059,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,132.72,inter_chantier,474,Plaine,NA,NA,NA,NA,NA
FB240001061,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,233.33333333333334,inter_chantier,500,Plaine,NA,NA,NA,NA,NA
FB240001224,NA,NA,NA,NA,NA,NA,NA,22.857142857142858,37.373875,inter_chantier,854.26,Plaine,NA,NA,NA,NA,NA
FB240001226,NA,NA,NA,NA,NA,NA,NA,47.857142857142854,16.58816119402985,inter_chantier,793.862,Plaine,NA,NA,NA,NA,NA
FB240004275,NA,NA,NA,NA,NA,NA,NA,34.285714285714285,51.709,inter_chantier,1772.88,Plaine,NA,NA,NA,NA,NA
FB240004593,NA,NA,NA,NA,NA,NA,NA,57.142857142857146,17.281425,inter_chantier,987.51,Plaine,NA,NA,NA,NA,NA
FB240004597,NA,NA,NA,NA,NA,NA,NA,37.142857142857146,15.940346153846153,inter_chantier,592.07,Plaine,NA,NA,NA,NA,NA
FB240004598,NA,NA,NA,NA,NA,NA,NA,15,63.70466666666667,inter_chantier,955.57,Plaine,NA,NA,NA,NA,NA
FB240004684,NA,NA,NA,NA,NA,NA,NA,15.714285714285714,36.385363636363635,inter_chantier,571.77,Plaine,NA,NA,NA,NA,NA
FB240004691,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,209.41759999999996,inter_chantier,747.92,Plaine,NA,NA,NA,NA,NA
FB240004693,NA,NA,NA,NA,NA,NA,NA,45.714285714285715,7.94959375,inter_chantier,363.41,Plaine,NA,NA,NA,NA,NA
FB240004697,NA,NA,NA,NA,NA,NA,NA,40.714285714285715,15.222912280701753,inter_chantier,619.79,Plaine,NA,NA,NA,NA,NA
FB240005957,NA,NA,NA,NA,NA,NA,NA,14.285714285714286,35.329,inter_chantier,504.7,Plaine,NA,NA,NA,NA,NA
FB240008951,NA,NA,NA,NA,NA,NA,NA,7.857142857142857,212.41818181818184,inter_chantier,1669,Plaine,NA,NA,NA,NA,NA
FB240009219,NA,NA,NA,NA,NA,NA,NA,5,50.013999999999996,inter_chantier,250.07,Plaine,NA,NA,NA,NA,NA
FB240009289,NA,NA,NA,NA,NA,NA,NA,5,175.294,inter_chantier,876.47,Plaine,NA,NA,NA,NA,NA
FB240009822,NA,NA,NA,NA,NA,NA,NA,40,14.041749999999999,inter_chantier,561.67,Plaine,NA,NA,NA,NA,NA
FB240010052,NA,NA,NA,NA,NA,NA,NA,7.857142857142857,94.97981818181819,inter_chantier,746.27,Plaine,NA,NA,NA,NA,NA
FB240010630,NA,NA,NA,NA,NA,NA,NA,46.42857142857143,28.428615384615384,inter_chantier,1319.9,Montagne,NA,NA,NA,NA,NA
FB240012268,NA,NA,NA,NA,NA,NA,NA,39.285714285714285,11.526327272727272,inter_chantier,452.82,Plaine,NA,NA,NA,NA,NA
FB240015581,NA,NA,NA,NA,NA,NA,NA,38.57142857142857,21.440740740740743,inter_chantier,827,Plaine,NA,NA,NA,NA,NA
FB240021755,NA,NA,NA,NA,NA,NA,NA,7.142857142857143,202.384,inter_chantier,1445.6,Plaine,NA,NA,NA,NA,NA
FB240022836,NA,NA,NA,NA,NA,NA,NA,35.714285714285715,6.692,inter_chantier,239,Plaine,NA,NA,NA,NA,NA
FB240022854,NA,NA,NA,NA,NA,NA,NA,16.428571428571427,11.078260869565218,inter_chantier,182,Plaine,NA,NA,NA,NA,NA
FB240022875,NA,NA,NA,NA,NA,NA,NA,51.42857142857143,9.89022222222222,inter_chantier,508.64,Plaine,NA,NA,NA,NA,NA
FB240024008,NA,NA,NA,NA,NA,NA,NA,100,6.0043,inter_chantier,600.43,Plaine,NA,NA,NA,NA,NA
FB240024194,NA,NA,NA,NA,NA,NA,NA,37.857142857142854,14.409433962264153,inter_chantier,545.5,Plaine,NA,NA,NA,NA,NA
FB240024241,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,32.2,inter_chantier,69,Plaine,NA,NA,NA,NA,NA
FB240024269,NA,NA,NA,NA,NA,NA,NA,22.857142857142858,5.18,inter_chantier,118.4,Plaine,NA,NA,NA,NA,NA
FB240024557,NA,NA,NA,NA,NA,NA,NA,24.285714285714285,10.786176470588236,inter_chantier,261.95,Plaine,NA,NA,NA,NA,NA
FB240024581,NA,NA,NA,NA,NA,NA,NA,26.428571428571427,26.668108108108108,inter_chantier,704.8,Plaine,NA,NA,NA,NA,NA
FB240024591,NA,NA,NA,NA,NA,NA,NA,12.142857142857142,95.2,inter_chantier,1156,Plaine,NA,NA,NA,NA,NA
FB240024595,NA,NA,NA,NA,NA,NA,NA,20,16.35,inter_chantier,327,Plaine,NA,NA,NA,NA,NA
FB240024706,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,103.03999999999999,inter_chantier,368,Plaine,NA,NA,NA,NA,NA
FB240024730,NA,NA,NA,NA,NA,NA,NA,11.428571428571429,62.824999999999996,inter_chantier,718,Plaine,NA,NA,NA,NA,NA
FB240025058,NA,NA,NA,NA,NA,NA,NA,10.714285714285714,126.46666666666667,inter_chantier,1355,Plaine,NA,NA,NA,NA,NA
FB240025119,NA,NA,NA,NA,NA,NA,NA,21.428571428571427,28.01026666666667,inter_chantier,600.22,Plaine,NA,NA,NA,NA,NA
FB240026794,NA,NA,NA,NA,NA,NA,NA,91.42857142857143,6.0703125,inter_chantier,555,Montagne,NA,NA,NA,NA,NA
FB240026800,NA,NA,NA,NA,NA,NA,NA,30.714285714285715,40.39293023255814,inter_chantier,1240.64,Plaine,NA,NA,NA,NA,NA
FB240026830,NA,NA,NA,NA,NA,NA,NA,55,42.08181818181818,inter_chantier,2314.5,Plaine,NA,NA,NA,NA,NA
FB240029105,NA,NA,NA,NA,NA,NA,NA,27.142857142857142,38.45947368421053,inter_chantier,1043.9,Plaine,NA,NA,NA,NA,NA
FB240030014,NA,NA,NA,NA,NA,NA,NA,61.42857142857143,19.07581395348837,inter_chantier,1171.8,Plaine,NA,NA,NA,NA,NA
FB240031614,NA,NA,NA,NA,NA,NA,NA,45.714285714285715,17.5196875,inter_chantier,800.9,Plaine,NA,NA,NA,NA,NA
FB240035721,NA,NA,NA,NA,NA,NA,NA,27.857142857142858,3.0153846153846153,inter_chantier,84,Plaine,NA,NA,NA,NA,NA
FB240035722,NA,NA,NA,NA,NA,NA,NA,5.714285714285714,26.547499999999996,inter_chantier,151.7,Plaine,NA,NA,NA,NA,NA
FB240036028,NA,NA,NA,NA,NA,NA,NA,54.285714285714285,13.97771052631579,inter_chantier,758.79,Plaine,NA,NA,NA,NA,NA
FB240036036,NA,NA,NA,NA,NA,NA,NA,40.714285714285715,10.866456140350877,inter_chantier,442.42,Plaine,NA,NA,NA,NA,NA
FB240036037,NA,NA,NA,NA,NA,NA,NA,25.714285714285715,26.89672222222222,inter_chantier,691.63,Plaine,NA,NA,NA,NA,NA
FB240036111,NA,NA,NA,NA,NA,NA,NA,7.142857142857143,81.09779999999999,inter_chantier,579.27,Plaine,NA,NA,NA,NA,NA
FB240036287,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,101.83599999999998,inter_chantier,363.7,Plaine,NA,NA,NA,NA,NA
FB240037590,NA,NA,NA,NA,NA,NA,NA,2.857142857142857,70.21,inter_chantier,200.6,Plaine,NA,NA,NA,NA,NA
FB240038831,NA,NA,NA,NA,NA,NA,NA,31.428571428571427,87.97727272727273,inter_chantier,2765,Montagne,NA,NA,NA,NA,NA
FB240039146,NA,NA,NA,NA,NA,NA,NA,66.42857142857143,3.1262,inter_chantier,207.669,Plaine,NA,NA,NA,NA,NA
FB240039853,NA,NA,NA,NA,NA,NA,NA,55,8.648545454545454,inter_chantier,475.67,Plaine,NA,NA,NA,NA,NA
FB240039989,NA,NA,NA,NA,NA,NA,NA,131.42857142857142,2.1136956521739134,inter_chantier,277.8,Plaine,NA,NA,NA,NA,NA
FB240040057,NA,NA,NA,NA,NA,NA,NA,35,167.8402857142857,inter_chantier,5874.41,Montagne,NA,NA,NA,NA,NA
FB240040542,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,177.42666666666668,inter_chantier,380.2,Plaine,NA,NA,NA,NA,NA
FB240041253,NA,NA,NA,NA,NA,NA,NA,47.142857142857146,17.981090909090906,inter_chantier,847.68,Plaine,NA,NA,NA,NA,NA
FB240041257,NA,NA,NA,NA,NA,NA,NA,21.428571428571427,97.21880000000002,inter_chantier,2083.26,Plaine,NA,NA,NA,NA,NA
FB240041319,NA,NA,NA,NA,NA,NA,NA,70,18.319885714285714,inter_chantier,1282.392,Plaine,NA,NA,NA,NA,NA
FB240041436,NA,NA,NA,NA,NA,NA,NA,31.428571428571427,53.45454545454546,inter_chantier,1680,Plaine,NA,NA,NA,NA,NA
FB240042759,NA,NA,NA,NA,NA,NA,NA,36.42857142857143,18.86349019607843,inter_chantier,687.17,Plaine,NA,NA,NA,NA,NA
FB240043481,NA,NA,NA,NA,NA,NA,NA,55,14.675999999999998,inter_chantier,807.18,Plaine,NA,NA,NA,NA,NA
FB240044730,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,815.9666666666667,inter_chantier,1748.5,Plaine,NA,NA,NA,NA,NA
FB240044784,NA,NA,NA,NA,NA,NA,NA,15.714285714285714,39.942,inter_chantier,627.66,Plaine,NA,NA,NA,NA,NA
FB240044791,NA,NA,NA,NA,NA,NA,NA,2.857142857142857,241.311,inter_chantier,689.46,Plaine,NA,NA,NA,NA,NA
FB240046335,NA,NA,NA,NA,NA,NA,NA,42.142857142857146,3.2983050847457624,inter_chantier,139,Plaine,NA,NA,NA,NA,NA
FB240047436,NA,NA,NA,NA,NA,NA,NA,10.714285714285714,58.14666666666667,inter_chantier,623,Plaine,NA,NA,NA,NA,NA
FB240047851,NA,NA,NA,NA,NA,NA,NA,35.714285714285715,13.719999999999999,inter_chantier,490,Montagne,NA,NA,NA,NA,NA
FB240049728,NA,NA,NA,NA,NA,NA,NA,8.571428571428571,141.58316666666667,inter_chantier,1213.57,Plaine,NA,NA,NA,NA,NA
FB240053872,NA,NA,NA,NA,NA,NA,NA,27.857142857142858,71.4391282051282,inter_chantier,1990.09,Plaine,NA,NA,NA,NA,NA
FB240054464,NA,NA,NA,NA,NA,NA,NA,66.42857142857143,14.245858064516128,inter_chantier,946.332,Montagne,NA,NA,NA,NA,NA
FB240055165,NA,NA,NA,NA,NA,NA,NA,7.142857142857143,17.90278,inter_chantier,127.877,Montagne,NA,NA,NA,NA,NA
FB240055773,NA,NA,NA,NA,NA,NA,NA,4.285714285714286,42.093333333333334,inter_chantier,180.4,Plaine,NA,NA,NA,NA,NA
FB240055803,NA,NA,NA,NA,NA,NA,NA,4.285714285714286,40.46,inter_chantier,173.4,Plaine,NA,NA,NA,NA,NA
FB240056153,NA,NA,NA,NA,NA,NA,NA,41.42857142857143,29.303448275862067,inter_chantier,1214,Plaine,NA,NA,NA,NA,NA
FB240056270,NA,NA,NA,NA,NA,NA,NA,40.714285714285715,16.07096842105263,inter_chantier,654.318,Plaine,NA,NA,NA,NA,NA
FB240056762,NA,NA,NA,NA,NA,NA,NA,58.57142857142857,14.51219512195122,inter_chantier,850,Plaine,NA,NA,NA,NA,NA
FB240056766,NA,NA,NA,NA,NA,NA,NA,40.714285714285715,55.97543859649123,inter_chantier,2279,Montagne,NA,NA,NA,NA,NA
FB240057175,NA,NA,NA,NA,NA,NA,NA,63.57142857142857,36.597525842696626,inter_chantier,2326.557,Plaine,NA,NA,NA,NA,NA
FB240057304,NA,NA,NA,NA,NA,NA,NA,30,20.266666666666666,inter_chantier,608,Plaine,NA,NA,NA,NA,NA
FB240057321,NA,NA,NA,NA,NA,NA,NA,30.714285714285715,10.380544186046512,inter_chantier,318.831,Plaine,NA,NA,NA,NA,NA
FB240057882,NA,NA,NA,NA,NA,NA,NA,26.428571428571427,55.58378378378379,inter_chantier,1469,Plaine,NA,NA,NA,NA,NA
FB240058243,NA,NA,NA,NA,NA,NA,NA,15,55.733333333333334,inter_chantier,836,Plaine,NA,NA,NA,NA,NA
FB240059564,NA,NA,NA,NA,NA,NA,NA,12.857142857142858,8.395333333333333,inter_chantier,107.94,Plaine,NA,NA,NA,NA,NA
FB240059602,NA,NA,NA,NA,NA,NA,NA,42.142857142857146,44.93601355932203,inter_chantier,1893.732,Plaine,NA,NA,NA,NA,NA
FB240059818,NA,NA,NA,NA,NA,NA,NA,65.71428571428571,33.450108695652176,inter_chantier,2198.15,Plaine,NA,NA,NA,NA,NA
FB240060969,NA,NA,NA,NA,NA,NA,NA,40.714285714285715,4.810522807017544,inter_chantier,195.857,Plaine,NA,NA,NA,NA,NA
FB240061028,NA,NA,NA,NA,NA,NA,NA,40.714285714285715,23.620701754385966,inter_chantier,961.7,Plaine,NA,NA,NA,NA,NA
FB240061429,NA,NA,NA,NA,NA,NA,NA,13.571428571428571,226.85076842105263,inter_chantier,3078.689,Plaine,NA,NA,NA,NA,NA
FB240061534,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,351.12,inter_chantier,1254,Plaine,NA,NA,NA,NA,NA
FB240061706,NA,NA,NA,NA,NA,NA,NA,57.857142857142854,20.00914567901235,inter_chantier,1157.672,Plaine,NA,NA,NA,NA,NA
FB240064178,NA,NA,NA,NA,NA,NA,NA,47.857142857142854,37.284256716417914,inter_chantier,1784.318,Plaine,NA,NA,NA,NA,NA
FB240064524,NA,NA,NA,NA,NA,NA,NA,67.14285714285714,16.532659574468084,inter_chantier,1110.05,Plaine,NA,NA,NA,NA,NA
FB240064815,NA,NA,NA,NA,NA,NA,NA,27.142857142857142,8.49578947368421,inter_chantier,230.6,Plaine,NA,NA,NA,NA,NA
FB240065224,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,165.66666666666669,inter_chantier,355,Plaine,NA,NA,NA,NA,NA
FB240065904,NA,NA,NA,NA,NA,NA,NA,12.857142857142858,55.62954444444444,inter_chantier,715.237,Plaine,NA,NA,NA,NA,NA
FB240067130,NA,NA,NA,NA,NA,NA,NA,5.714285714285714,94.5525,inter_chantier,540.3,Plaine,NA,NA,NA,NA,NA
FB240067133,NA,NA,NA,NA,NA,NA,NA,7.857142857142857,143.57636363636362,inter_chantier,1128.1,Plaine,NA,NA,NA,NA,NA
FB240067187,NA,NA,NA,NA,NA,NA,NA,25.714285714285715,5.712,inter_chantier,146.88,Plaine,NA,NA,NA,NA,NA
FB240067193,NA,NA,NA,NA,NA,NA,NA,2.857142857142857,174.49565,inter_chantier,498.559,Plaine,NA,NA,NA,NA,NA
FB240067200,NA,NA,NA,NA,NA,NA,NA,28.571428571428573,13.309555,inter_chantier,380.273,Plaine,NA,NA,NA,NA,NA
FB240067203,NA,NA,NA,NA,NA,NA,NA,6.428571428571429,45.35688888888888,inter_chantier,291.58,Plaine,NA,NA,NA,NA,NA
FB240067207,NA,NA,NA,NA,NA,NA,NA,5,20.4264,inter_chantier,102.132,Plaine,NA,NA,NA,NA,NA
FB240067209,NA,NA,NA,NA,NA,NA,NA,5,17.0714,inter_chantier,85.357,Plaine,NA,NA,NA,NA,NA
FB240067747,NA,NA,NA,NA,NA,NA,NA,25.714285714285715,3.93225,inter_chantier,101.115,Plaine,NA,NA,NA,NA,NA
FB240068470,NA,NA,NA,NA,NA,NA,NA,107.14285714285714,6.979746666666667,inter_chantier,747.83,Plaine,NA,NA,NA,NA,NA
FB240068618,NA,NA,NA,NA,NA,NA,NA,12.142857142857142,14.414317647058825,inter_chantier,175.031,Plaine,NA,NA,NA,NA,NA
FB240070026,NA,NA,NA,NA,NA,NA,NA,45.714285714285715,9.8385,inter_chantier,449.76,Plaine,NA,NA,NA,NA,NA
FB240070027,NA,NA,NA,NA,NA,NA,NA,38.57142857142857,20.877111111111113,inter_chantier,805.26,Plaine,NA,NA,NA,NA,NA
FB240070028,NA,NA,NA,NA,NA,NA,NA,58.57142857142857,2.0315365853658536,inter_chantier,118.99,Plaine,NA,NA,NA,NA,NA
FB240070030,NA,NA,NA,NA,NA,NA,NA,30,13.255333333333335,inter_chantier,397.66,Plaine,NA,NA,NA,NA,NA
FB240070405,NA,NA,NA,NA,NA,NA,NA,20.714285714285715,69.88172413793103,inter_chantier,1447.55,Plaine,NA,NA,NA,NA,NA
FB240070440,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,1352.4,inter_chantier,2898,Montagne,NA,NA,NA,NA,NA
FB240070829,NA,NA,NA,NA,NA,NA,NA,8.571428571428571,186.84166666666667,inter_chantier,1601.5,Plaine,NA,NA,NA,NA,NA
FB240073625,NA,NA,NA,NA,NA,NA,NA,5,127.24000000000001,inter_chantier,636.2,Plaine,NA,NA,NA,NA,NA
FB240073850,NA,NA,NA,NA,NA,NA,NA,10,20.884999999999998,inter_chantier,208.85,Plaine,NA,NA,NA,NA,NA
FB240074530,NA,NA,NA,NA,NA,NA,NA,15,2.1257333333333333,inter_chantier,31.886,Plaine,NA,NA,NA,NA,NA
FB240076970,NA,NA,NA,NA,NA,NA,NA,27.857142857142858,45.61846153846154,inter_chantier,1270.8,Plaine,NA,NA,NA,NA,NA
FB240079083,NA,NA,NA,NA,NA,NA,NA,28.571428571428573,22.729,inter_chantier,649.4,Plaine,NA,NA,NA,NA,NA
FB240081953,NA,NA,NA,NA,NA,NA,NA,27.142857142857142,0.8516421052631579,inter_chantier,23.116,Plaine,NA,NA,NA,NA,NA
FB240082396,NA,NA,NA,NA,NA,NA,NA,25,35.2952,inter_chantier,882.38,Plaine,NA,NA,NA,NA,NA
FB240082397,NA,NA,NA,NA,NA,NA,NA,34.285714285714285,17.580791666666666,inter_chantier,602.77,Plaine,NA,NA,NA,NA,NA
FB250001288,NA,NA,NA,NA,NA,NA,NA,7.142857142857143,88.47999999999999,inter_chantier,632,Plaine,NA,NA,NA,NA,NA
FB250003177,NA,NA,NA,NA,NA,NA,NA,14.285714285714286,55.754999999999995,inter_chantier,796.5,Plaine,NA,NA,NA,NA,NA
FB250003593,NA,NA,NA,NA,NA,NA,NA,5,49.992599999999996,inter_chantier,249.963,Plaine,NA,NA,NA,NA,NA
FB250006586,NA,NA,NA,NA,NA,NA,NA,6.428571428571429,113.45755555555556,inter_chantier,729.37,Plaine,NA,NA,NA,NA,NA
FB250010159,NA,NA,NA,NA,NA,NA,NA,7.857142857142857,1.2625454545454546,inter_chantier,9.92,Plaine,NA,NA,NA,NA,NA
FB250011022,NA,NA,NA,NA,NA,NA,NA,10.714285714285714,97.16000000000001,inter_chantier,1041,Plaine,NA,NA,NA,NA,NA
FB250015010,NA,NA,NA,NA,NA,NA,NA,27.142857142857142,28.858789473684208,inter_chantier,783.31,Plaine,NA,NA,NA,NA,NA
FB250015011,NA,NA,NA,NA,NA,NA,NA,16.428571428571427,44.190086956521746,inter_chantier,725.98,Plaine,NA,NA,NA,NA,NA
FB250015015,NA,NA,NA,NA,NA,NA,NA,15,32.48,inter_chantier,487.2,Plaine,NA,NA,NA,NA,NA
FB250016517,NA,NA,NA,NA,NA,NA,NA,4.285714285714286,114.009,inter_chantier,488.61,Plaine,NA,NA,NA,NA,NA
FB250016665,NA,NA,NA,NA,NA,NA,NA,8.571428571428571,194.60933333333332,inter_chantier,1668.08,Plaine,NA,NA,NA,NA,NA
FB250018134,NA,NA,NA,NA,NA,NA,NA,11.428571428571429,111.006,inter_chantier,1268.64,Plaine,NA,NA,NA,NA,NA
FB250022953,NA,NA,NA,NA,NA,NA,NA,17.142857142857142,16.945833333333333,inter_chantier,290.5,Plaine,NA,NA,NA,NA,NA
FB250022984,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,25.713333333333335,inter_chantier,55.1,Plaine,NA,NA,NA,NA,NA
FB250022993,NA,NA,NA,NA,NA,NA,NA,25.714285714285715,14.972222222222221,inter_chantier,385,Plaine,NA,NA,NA,NA,NA
FB250023434,NA,NA,NA,NA,NA,NA,NA,7.142857142857143,33.879999999999995,inter_chantier,242,Plaine,NA,NA,NA,NA,NA
FB250023935,NA,NA,NA,NA,NA,NA,NA,20.714285714285715,34.1551724137931,inter_chantier,707.5,Plaine,NA,NA,NA,NA,NA
FB250024475,NA,NA,NA,NA,NA,NA,NA,70,3.464671428571428,inter_chantier,242.527,Plaine,NA,NA,NA,NA,NA
FB250025050,NA,NA,NA,NA,NA,NA,NA,75,5.28,inter_chantier,396,Plaine,NA,NA,NA,NA,NA
FB250027983,NA,NA,NA,NA,NA,NA,NA,29.285714285714285,16.191853658536587,inter_chantier,474.19,Plaine,NA,NA,NA,NA,NA
FB250027984,NA,NA,NA,NA,NA,NA,NA,26.428571428571427,18.910216216216217,inter_chantier,499.77,Plaine,NA,NA,NA,NA,NA
FB250028491,NA,NA,NA,NA,NA,NA,NA,40,36.608999999999995,inter_chantier,1464.36,Plaine,NA,NA,NA,NA,NA
FB250029280,NA,NA,NA,NA,NA,NA,NA,31.428571428571427,20.44464545454546,inter_chantier,642.546,Montagne,NA,NA,NA,NA,NA
FB250033716,NA,NA,NA,NA,NA,NA,NA,5.714285714285714,74.468625,inter_chantier,425.535,Montagne,NA,NA,NA,NA,NA
FB250035476,NA,NA,NA,NA,NA,NA,NA,10.714285714285714,98.37333333333333,inter_chantier,1054,Plaine,NA,NA,NA,NA,NA
FB250035703,NA,NA,NA,NA,NA,NA,NA,38.57142857142857,12.071785185185185,inter_chantier,465.626,Plaine,NA,NA,NA,NA,NA
